tire_id,vehicle_id,timestamp,pressure,temperature,speed,load,tread_depth,mileage,braking_events,acceleration,road_type,weather,maintenance_history,failure,failure_type,pressure_sensor_fault,temperature_sensor_fault,tread_sensor_fault,pressure_true,temperature_true,tread_depth_true,is_synthetic
V-0003-T2,V-0003,2026-01-01 01:00:00,34.48158752062211,29.469252313954428,82.5,600.14,9.756847380825786,98.61,4,1.186,highway,rain,0,0,none,drift,none,none,31.843,29.469,9.757,True
V-0003-T3,V-0003,2026-01-01 01:00:00,30.87221069588107,23.340273249861095,99.97,463.29,9.275797694232352,119.36,2,1.428,off_road,snow,0,0,none,none,none,none,30.872,23.34,9.276,True
V-0004-T0,V-0004,2026-01-01 01:00:00,31.255562192236322,26.96113543146817,24.96,433.86,7.622891053176255,71.03,0,-3.481,highway,extreme_heat,0,0,none,none,none,none,31.256,26.961,7.623,True
V-0004-T1,V-0004,2026-01-01 01:00:00,33.49922050589068,18.189754113715292,50.73,426.79,6.160192976152072,88.65,1,-0.368,off_road,snow,0,0,none,none,none,drift,33.499,18.19,8.948,True
V-0004-T2,V-0004,2026-01-01 01:00:00,33.65194035896218,30.365474705314053,49.38,495.44,7.772773953260572,100.04,0,-1.464,highway,extreme_heat,0,0,none,none,none,none,33.652,30.365,7.773,True
V-0004-T3,V-0004,2026-01-01 01:00:00,32.23922253665261,21.52985205707806,51.79,544.68,8.731058534720606,102.7,1,-0.02,urban,clear,0,0,none,none,none,none,32.239,21.53,8.731,True
V-0005-T0,V-0005,2026-01-01 01:00:00,31.591352020561583,20.80821495484776,84.03,417.19,9.972130660979884,100.25,0,-0.316,highway,rain,0,0,none,none,none,none,31.591,20.808,9.972,True
V-0005-T1,V-0005,2026-01-01 01:00:00,30.35738764869517,27.24993562555605,45.68,374.92,7.307789879134685,94.49,1,-1.533,off_road,rain,0,0,none,none,none,none,30.357,27.25,7.308,True
V-0005-T2,V-0005,2026-01-01 01:00:00,33.16206745745186,19.370693536680285,68.08,590.24,7.170722739367322,80.72,0,-2.245,off_road,snow,0,0,none,none,none,none,33.162,19.371,7.171,True
V-0005-T3,V-0005,2026-01-01 01:00:00,33.978235520960396,22.02288555293178,51.54,616.89,9.895398068953067,91.37,0,1.151,urban,snow,0,0,none,none,none,none,33.978,22.023,9.895,True
V-0006-T0,V-0006,2026-01-01 01:00:00,30.039674087771274,25.846487243808546,47.2,410.44,9.014370377830753,123.15,1,0.823,rural,clear,0,0,none,none,none,none,30.04,25.846,9.014,True
V-0006-T1,V-0006,2026-01-01 01:00:00,31.061050759810165,25.075698819303067,66.25,522.25,7.30463565520809,96.44,0,1.167,off_road,clear,0,0,none,none,none,none,31.061,25.076,7.305,True
V-0006-T2,V-0006,2026-01-01 01:00:00,31.808644825316822,31.29741655108097,86.14,370.41,9.598827548251567,132.45,1,1.782,highway,clear,0,0,none,none,none,none,31.809,31.297,9.599,True
V-0006-T3,V-0006,2026-01-01 01:00:00,31.99609445220119,24.04511521346578,49.59,351.21,9.721664484229857,85.56,0,1.396,urban,clear,0,0,none,none,drift,none,31.996,22.982,9.722,True
V-0007-T0,V-0007,2026-01-01 01:00:00,31.187529165794526,27.988629468036475,105.95,541.3,8.800167184147847,116.11,2,-0.449,urban,snow,0,0,none,none,none,none,31.188,27.989,8.8,True
V-0007-T1,V-0007,2026-01-01 01:00:00,33.04379320030061,29.892602789252297,49.7,663.9,9.305031222555098,134.66,1,-1.381,rural,rain,0,0,none,none,none,none,33.044,29.893,9.305,True
V-0007-T2,V-0007,2026-01-01 01:00:00,29.996037584511768,26.719577595989612,87.1,551.17,7.037753433291115,108.91,1,0.953,highway,clear,0,0,none,none,none,none,29.996,26.72,7.038,True
V-0007-T3,V-0007,2026-01-01 01:00:00,33.50863751129274,25.550109810276616,84.8,550.95,7.901973795010127,115.57,0,-2.675,rural,clear,0,0,none,none,none,none,33.509,25.55,7.902,True
V-0008-T0,V-0008,2026-01-01 01:00:00,30.30877819316546,28.111543145618338,71.67,455.5,9.425934165328782,108.44,3,0.383,highway,clear,0,0,none,none,none,none,30.309,28.112,9.426,True
V-0008-T1,V-0008,2026-01-01 01:00:00,32.124574678118066,30.037492380220847,97.01,500.96,8.958481552355112,95.48,0,-1.64,highway,extreme_heat,0,0,none,none,none,none,32.125,30.037,8.958,True
V-0008-T2,V-0008,2026-01-01 01:00:00,30.654257835896505,31.647542066655788,77.94,504.83,8.80197615022319,107.73,1,-0.12,rural,extreme_heat,0,0,none,none,none,none,30.654,31.648,8.802,True
V-0008-T3,V-0008,2026-01-01 01:00:00,33.709403972008715,32.265927177710395,105.95,571.54,9.029957069833177,119.18,0,0.373,off_road,extreme_heat,0,0,none,none,none,none,33.709,32.266,9.03,True
V-0009-T0,V-0009,2026-01-01 01:00:00,31.589719199989712,29.337668736752548,70.88,483.77,8.098255627645552,95.42,1,-1.119,highway,clear,0,0,none,none,none,none,31.59,29.338,8.098,True
V-0009-T1,V-0009,2026-01-01 01:00:00,31.799694565564515,29.09789382710276,44.99,540.9,7.169849353341259,98.99,2,1.494,rural,extreme_heat,0,0,none,none,none,none,31.8,29.098,7.17,True
V-0009-T2,V-0009,2026-01-01 01:00:00,32.34751045764141,26.96262545617404,91.18,582.07,9.089944545340982,128.28,0,-1.268,off_road,clear,0,0,none,none,none,none,32.348,26.963,9.09,True
V-0009-T3,V-0009,2026-01-01 01:00:00,30.119401832212066,30.992363694831916,48.33,527.57,8.510961363214523,108.31,2,-0.198,urban,extreme_heat,0,0,none,none,none,none,30.119,30.992,8.511,True
V-0010-T0,V-0010,2026-01-01 01:00:00,31.935407996601956,30.097426943861038,45.12,474.47,9.155551693330013,66.54,1,-0.867,off_road,extreme_heat,0,0,none,none,none,none,31.935,30.097,9.156,True
V-0010-T1,V-0010,2026-01-01 01:00:00,32.298596598883606,23.29313470201154,75.06,459.68,8.396343228679616,106.58,0,0.467,rural,snow,0,0,none,none,none,none,32.299,23.293,8.396,True
V-0010-T2,V-0010,2026-01-01 01:00:00,30.371053185967522,21.82040348093143,61.96,519.53,8.047035302198966,76.94,0,-1.709,highway,clear,0,0,none,none,none,none,30.371,21.82,8.047,True
V-0010-T3,V-0010,2026-01-01 01:00:00,33.44909699347842,26.937561789086466,60.38,615.02,8.928715814747154,112.79,2,-3.175,urban,clear,0,0,none,none,none,none,33.449,26.938,8.929,True
V-0011-T0,V-0011,2026-01-01 01:00:00,31.522292847804827,33.636219221785616,32.76,502.33,9.378918570646146,99.39,1,1.821,highway,extreme_heat,0,0,none,drift,none,none,30.236,33.636,9.379,True
V-0011-T1,V-0011,2026-01-01 01:00:00,30.76011028856661,22.853384247121596,16.54,531.67,7.402324653555831,71.61,1,-0.57,highway,snow,0,0,none,none,none,none,30.76,22.853,7.402,True
V-0011-T2,V-0011,2026-01-01 01:00:00,31.844262273603864,22.081625635374483,54.94,428.45,7.197593618625081,96.14,0,2.141,urban,rain,0,0,none,none,none,none,31.844,22.082,7.198,True
V-0011-T3,V-0011,2026-01-01 01:00:00,33.4176175698735,30.08502805288252,106.75,473.12,8.919883969569046,132.9,2,-0.14,rural,clear,0,0,none,none,none,none,33.418,30.085,8.92,True
V-0012-T0,V-0012,2026-01-01 01:00:00,32.30952835814661,25.358771595703793,72.62,529.24,9.248592703137845,78.82,1,-1.061,highway,snow,0,0,none,drift,none,none,30.053,25.359,9.249,True
V-0012-T1,V-0012,2026-01-01 01:00:00,31.619406231809883,25.60218035505437,89.38,471.05,9.572715020529417,99.15,1,0.047,urban,rain,0,0,none,none,none,none,31.619,25.602,9.573,True
V-0012-T2,V-0012,2026-01-01 01:00:00,30.652298485606103,27.841170456038192,75.57,501.12,8.149533527987073,102.38,0,0.637,highway,clear,0,0,none,none,none,none,30.652,27.841,8.15,True
V-0012-T3,V-0012,2026-01-01 01:00:00,33.13843409384315,23.54442893198144,31.26,553.33,9.07733830382862,69.5,0,-2.163,rural,rain,0,0,none,stuck,none,none,33.134,23.544,9.077,True
V-0013-T0,V-0013,2026-01-01 01:00:00,33.12719611393715,24.792607603803194,68.83,506.72,8.439558403260795,104.53,0,1.247,highway,clear,0,0,none,none,none,none,33.127,24.793,8.44,True
V-0013-T1,V-0013,2026-01-01 01:00:00,30.864553593656694,19.886693940225282,43.16,467.44,9.19491308933651,71.3,1,0.418,highway,snow,0,0,none,none,none,none,30.865,19.887,9.195,True
V-0013-T2,V-0013,2026-01-01 01:00:00,30.19431934905581,23.139723088446008,49.84,557.94,9.731190409557545,88.69,1,-2.938,off_road,snow,0,0,none,none,none,none,30.194,23.14,9.731,True
V-0013-T3,V-0013,2026-01-01 01:00:00,30.221268318914735,24.811126232072503,69.75,482.32,11.573482285730277,102.88,6,0.433,highway,snow,0,0,none,none,none,drift,30.221,24.811,9.534,True
V-0014-T0,V-0014,2026-01-01 01:00:00,33.441026807880526,29.96491165557233,94.9,465.49,9.789488109976643,126.62,0,-2.556,urban,extreme_heat,0,0,none,none,none,none,33.441,29.965,9.789,True
V-0014-T1,V-0014,2026-01-01 01:00:00,32.30942623002885,23.432322191117695,53.34,455.38,7.2312122642051975,92.06,0,0.058,urban,rain,0,0,none,none,none,none,32.309,23.432,7.231,True
V-0014-T2,V-0014,2026-01-01 01:00:00,32.254657695376366,31.923151274553597,63.77,583.95,10.338436323708105,111.58,2,-2.303,off_road,extreme_heat,0,0,none,none,none,drift,32.255,31.923,7.76,True
V-0014-T3,V-0014,2026-01-01 01:00:00,31.2504854511823,23.932421255108302,77.79,508.2,7.372401384453388,100.01,1,-0.933,rural,clear,0,0,none,none,none,none,31.25,23.932,7.372,True
V-0000-T0,V-0000,2026-01-01 01:30:00,32.54937386049821,27.48292582300927,111.21,481.97,7.781543961455558,171.99,0,0.105,off_road,clear,0,0,none,none,none,none,32.549,27.483,7.782,True
V-0000-T1,V-0000,2026-01-01 01:30:00,32.937551523322725,22.181206652133405,48.48,439.86,9.646236237860426,122.32,1,-0.933,off_road,snow,0,0,none,none,drift,none,32.938,21.252,9.646,True
V-0000-T2,V-0000,2026-01-01 01:30:00,31.67935394540774,28.98162397487926,89.75,592.6,7.625255601438095,143.73,1,0.794,rural,clear,0,0,none,none,none,none,31.679,28.982,7.625,True
V-0000-T3,V-0000,2026-01-01 01:30:00,30.097810545402115,30.009807907597217,97.27,349.54,8.910738222937393,169.43,0,-1.301,off_road,clear,0,0,none,none,none,none,30.098,30.01,8.911,True
V-0001-T0,V-0001,2026-01-01 01:30:00,30.873429154829445,24.390728111001266,72.38,454.28,9.380528611437784,165.65,1,-0.255,rural,rain,0,0,none,none,none,none,30.873,24.391,9.381,True
V-0001-T1,V-0001,2026-01-01 01:30:00,31.68212425928067,20.986087846489916,78.28,481.42,7.611732001604116,152.2,0,0.009,urban,snow,0,0,none,none,none,none,31.682,20.986,7.612,True
V-0001-T2,V-0001,2026-01-01 01:30:00,30.400507772746053,28.467335665651724,78.97,593.22,8.046359363800912,155.22,1,0.884,urban,rain,0,0,none,none,none,none,30.401,28.467,8.046,True
V-0001-T3,V-0001,2026-01-01 01:30:00,31.049750135554714,28.187406180933337,46.98,492.97,8.354274838582743,119.15,0,1.299,urban,clear,0,0,none,none,none,none,31.05,28.187,8.354,True
V-0002-T0,V-0002,2026-01-01 01:30:00,33.68084815477931,21.09544767464096,74.23,570.91,7.841177338217768,177.58,1,0.434,off_road,snow,0,0,none,none,none,none,33.681,21.095,7.841,True
V-0002-T1,V-0002,2026-01-01 01:30:00,33.533473658413904,33.335752089163904,62.89,526.87,7.548263239881252,155.17,3,0.678,highway,extreme_heat,0,0,none,none,none,none,33.533,33.336,7.548,True
V-0002-T2,V-0002,2026-01-01 01:30:00,33.08394002982144,21.61660988296674,79.55,407.01,9.534158221576615,159.19,0,2.056,highway,snow,0,0,none,none,none,none,33.084,21.617,9.534,True
V-0002-T3,V-0002,2026-01-01 01:30:00,31.512171566823326,22.698510967946998,60.32,679.43,9.478162424515546,126.04,2,0.197,highway,snow,0,0,none,none,none,none,31.512,22.699,9.478,True
V-0003-T0,V-0003,2026-01-01 01:30:00,31.412749467576745,25.07707597926327,49.95,491.22,9.082322628484851,127.88,0,-2.047,highway,extreme_heat,0,0,none,none,none,none,31.413,25.077,9.082,True
V-0003-T1,V-0003,2026-01-01 01:30:00,30.277276704980853,30.513367293070033,64.88,440.62,8.569090810292865,126.86,1,-0.424,highway,extreme_heat,0,0,none,none,none,none,30.277,30.513,8.569,True
V-0003-T2,V-0003,2026-01-01 01:30:00,34.605865916010934,26.30941971777934,67.88,517.85,9.746892969486447,132.55,1,-1.562,off_road,rain,0,0,none,drift,none,none,31.841,26.309,9.747,True
V-0003-T3,V-0003,2026-01-01 01:30:00,30.870127362547734,24.22409828728506,92.09,467.01,9.268883203963117,165.4,1,0.695,highway,rain,0,0,none,none,none,none,30.87,24.224,9.269,True
V-0004-T0,V-0004,2026-01-01 01:30:00,31.253478858902987,23.597020853904258,39.39,518.36,7.619277436898628,90.72,2,-2.106,urban,snow,0,0,none,none,none,none,31.253,23.597,7.619,True
V-0004-T1,V-0004,2026-01-01 01:30:00,33.49713717255735,21.31110065422461,76.62,475.79,6.161922514088003,126.96,1,2.219,rural,clear,0,0,none,none,none,drift,33.497,21.311,8.941,True
V-0004-T2,V-0004,2026-01-01 01:30:00,33.64985702562885,28.855482964236423,105.89,605.18,7.752277088264974,152.99,1,1.15,off_road,snow,0,0,none,none,none,none,33.65,28.855,7.752,True
V-0004-T3,V-0004,2026-01-01 01:30:00,32.23713920331928,20.030702933932968,72.42,510.46,8.724514948774816,138.91,1,-1.094,urban,snow,0,0,none,none,none,none,32.237,20.031,8.725,True
V-0005-T0,V-0005,2026-01-01 01:30:00,31.589268687228248,26.378661526742455,61.71,550.71,9.965513823260052,131.1,0,0.51,rural,extreme_heat,0,0,none,none,none,none,31.589,26.379,9.966,True
V-0005-T1,V-0005,2026-01-01 01:30:00,30.355304315361835,24.673610828005454,83.4,470.01,7.29577935684335,136.19,1,-1.852,off_road,snow,0,0,none,none,none,none,30.355,24.674,7.296,True
V-0005-T2,V-0005,2026-01-01 01:30:00,33.15998412411853,26.40252456423955,98.85,459.94,7.163064982283234,130.14,1,-1.532,highway,extreme_heat,0,0,none,none,drift,none,33.16,27.353,7.163,True
V-0005-T3,V-0005,2026-01-01 01:30:00,33.976152187627065,21.076339314148107,71.04,478.09,9.885338314114628,126.89,0,0.93,off_road,rain,0,0,none,none,none,none,33.976,21.076,9.885,True
V-0006-T0,V-0006,2026-01-01 01:30:00,30.03759075443794,26.57883809907446,76.8,525.28,9.008658164630516,161.55,0,0.924,highway,clear,0,0,none,none,none,none,30.038,26.579,9.009,True
V-0006-T1,V-0006,2026-01-01 01:30:00,31.05896742647683,23.257121042498227,27.84,470.84,7.300693379072004,110.36,1,-0.007,off_road,rain,0,0,none,none,none,none,31.059,23.257,7.301,True
V-0006-T2,V-0006,2026-01-01 01:30:00,31.806561491983487,35.637890030336465,90.91,595.01,9.588730804689467,177.91,1,0.728,urban,extreme_heat,0,0,none,none,none,none,31.807,35.638,9.589,True
V-0006-T3,V-0006,2026-01-01 01:30:00,31.994011118867856,21.096379423825688,59.44,499.89,9.71324754697876,115.28,1,1.209,off_road,snow,0,0,none,none,drift,none,31.994,19.992,9.713,True
V-0007-T0,V-0007,2026-01-01 01:30:00,31.18544583246119,26.362426771550876,83.55,423.62,8.788126910544499,157.88,1,0.153,off_road,rain,0,0,none,none,none,none,31.185,26.362,8.788,True
V-0007-T1,V-0007,2026-01-01 01:30:00,33.04170986696728,27.13556167355138,54.75,431.26,9.297278122588231,162.04,6,3.668,off_road,snow,0,0,none,none,none,none,33.042,27.136,9.297,True
V-0007-T2,V-0007,2026-01-01 01:30:00,29.993954251178433,26.593570217810573,42.45,617.76,7.033111388973068,130.14,1,0.178,urban,rain,0,0,none,none,none,none,29.994,26.594,7.033,True
V-0007-T3,V-0007,2026-01-01 01:30:00,33.50655417795941,22.063738068000248,78.89,487.71,7.890802328660998,155.02,0,-0.685,off_road,snow,0,0,none,none,none,none,33.507,22.064,7.891,True
V-0008-T0,V-0008,2026-01-01 01:30:00,30.306694859832124,25.166428372809545,92.64,448.45,9.41896022308241,154.76,0,-1.608,highway,snow,0,0,none,none,none,none,30.307,25.166,9.419,True
V-0008-T1,V-0008,2026-01-01 01:30:00,32.122491344784734,33.81828511741549,79.1,615.61,8.949862528663504,135.03,0,-0.295,urban,extreme_heat,0,0,none,none,none,none,32.122,33.818,8.95,True
V-0008-T2,V-0008,2026-01-01 01:30:00,30.65217450256317,28.978198895122084,47.71,481.66,8.797331809450283,131.59,1,0.34,rural,clear,0,0,none,none,none,none,30.652,28.978,8.797,True
V-0008-T3,V-0008,2026-01-01 01:30:00,33.707320638675384,35.13816204628968,96.38,724.74,9.008555315906584,167.37,2,-0.227,off_road,clear,0,0,none,none,stuck,none,33.707,35.138,9.009,True
V-0009-T0,V-0009,2026-01-01 01:30:00,31.587635866656377,27.381376991571095,78.65,504.95,8.090523013489303,134.74,2,-2.315,rural,rain,0,0,none,none,none,none,31.588,27.381,8.091,True
V-0009-T1,V-0009,2026-01-01 01:30:00,31.79761123223118,32.331175242097984,83.06,477.86,7.162385455853505,140.53,1,1.192,urban,extreme_heat,0,0,none,none,stuck,none,31.798,32.331,7.162,True
V-0009-T2,V-0009,2026-01-01 01:30:00,32.34542712430808,30.994012005336103,73.61,447.52,9.083430301161826,165.08,2,0.742,urban,extreme_heat,0,0,none,none,none,none,32.345,30.994,9.083,True
V-0009-T3,V-0009,2026-01-01 01:30:00,30.11731849887873,30.577196383174293,89.47,599.36,8.50300818675651,153.05,1,0.898,highway,rain,0,0,none,none,none,none,30.117,30.577,8.503,True
V-0010-T0,V-0010,2026-01-01 01:30:00,31.93332466326862,,80.39,412.21,9.149848663475609,106.73,3,1.26,highway,extreme_heat,0,0,none,none,missing,none,31.933,33.911,9.15,True
V-0010-T1,V-0010,2026-01-01 01:30:00,33.397923862566635,30.36075876882996,99.75,478.27,8.385673954608622,156.45,2,0.118,rural,extreme_heat,0,0,none,drift,none,none,32.297,30.361,8.386,True
V-0010-T2,V-0010,2026-01-01 01:30:00,30.368969852634187,25.166234352539444,92.67,471.1,8.03744183398017,123.27,1,0.675,rural,clear,0,0,none,none,none,none,30.369,25.166,8.037,True
V-0010-T3,V-0010,2026-01-01 01:30:00,33.44701366014509,30.166267333674643,70.06,440.01,8.923755413040091,147.82,1,-0.405,highway,extreme_heat,0,0,none,none,none,none,33.447,30.166,8.924,True
V-0011-T0,V-0011,2026-01-01 01:30:00,31.568265414626094,29.279914677491153,105.43,492.12,9.367350453412453,152.11,0,-3.146,rural,snow,0,0,none,drift,none,none,30.234,29.28,9.367,True
V-0011-T1,V-0011,2026-01-01 01:30:00,30.758026955233277,20.4553937553584,52.12,478.95,7.398634851166234,97.67,1,-0.247,highway,snow,0,0,none,none,none,none,30.758,20.455,7.399,True
V-0011-T2,V-0011,2026-01-01 01:30:00,31.84217894027053,29.54313712562271,95.77,504.94,7.188359548395358,144.02,2,2.578,urban,extreme_heat,0,0,none,none,none,none,31.842,29.543,7.188,True
V-0011-T3,V-0011,2026-01-01 01:30:00,33.41553423654017,26.851016831729513,23.61,339.88,8.917794680555396,144.71,0,0.022,urban,clear,0,0,none,none,none,none,33.416,26.851,8.918,True
V-0012-T0,V-0012,2026-01-01 01:30:00,32.39671168931134,26.901759465080207,83.8,537.85,9.240463172463135,120.72,0,1.529,urban,clear,0,0,none,drift,none,none,30.051,26.902,9.24,True
V-0012-T1,V-0012,2026-01-01 01:30:00,31.617322898476548,31.000557952760012,90.6,514.72,9.558807440839486,144.45,1,-0.842,off_road,extreme_heat,0,0,none,none,none,none,31.617,31.001,9.559,True
V-0012-T2,V-0012,2026-01-01 01:30:00,30.650215152272768,29.474198148204295,83.96,508.85,8.141051189326966,144.36,3,-1.781,rural,clear,0,0,none,none,none,none,30.65,29.474,8.141,True
V-0012-T3,V-0012,2026-01-01 01:30:00,33.13843409384315,28.2907445821063,62.73,479.63,9.071231072309436,100.87,2,3.686,rural,extreme_heat,0,0,none,stuck,none,none,33.132,28.291,9.071,True
V-0013-T0,V-0013,2026-01-01 01:30:00,33.12511278060382,23.23765489957849,106.03,467.06,8.422589365296066,157.55,0,-1.724,off_road,snow,0,0,none,none,none,none,33.125,23.238,8.423,True
V-0013-T1,V-0013,2026-01-01 01:30:00,30.86247026032336,21.829685625243698,31.84,490.65,9.191813719251059,87.22,1,-2.4,rural,clear,0,0,none,none,none,none,30.862,21.83,9.192,True
V-0013-T2,V-0013,2026-01-01 01:30:00,30.192236015722475,20.464973278176643,54.76,511.89,9.726228857586174,116.07,0,0.626,urban,snow,0,0,none,none,none,none,30.192,20.465,9.726,True
V-0013-T3,V-0013,2026-01-01 01:30:00,30.2191849855814,30.159780042625158,43.59,568.37,11.638985389770992,124.68,1,-0.016,rural,extreme_heat,0,0,none,none,none,drift,30.219,30.16,9.53,True
V-0014-T0,V-0014,2026-01-01 01:30:00,33.438943474547195,24.1789469933434,42.47,474.7,9.786481074675338,147.85,1,-0.211,highway,snow,0,0,none,none,none,none,33.439,24.179,9.786,True
V-0014-T1,V-0014,2026-01-01 01:30:00,32.307342896695516,27.187141770254676,100.64,580.6,7.222085054632793,142.38,1,2.901,highway,clear,0,0,none,none,none,none,32.307,27.187,7.222,True
V-0014-T2,V-0014,2026-01-01 01:30:00,32.252574362043035,31.50647228567179,109.21,401.76,10.428069966459926,166.19,1,-1.587,urban,clear,0,0,none,none,none,drift,32.253,31.506,7.749,True
V-0014-T3,V-0014,2026-01-01 01:30:00,31.248402117848965,21.888276826506058,43.55,461.1,7.369318102698129,121.79,0,-0.154,highway,rain,0,0,none,none,none,none,31.248,21.888,7.369,True
V-0000-T0,V-0000,2026-01-01 02:00:00,32.547290527164876,23.689755493805563,56.99,446.06,7.777509159542053,200.48,0,-1.319,highway,rain,0,0,none,none,none,none,32.547,23.69,7.778,True
V-0000-T1,V-0000,2026-01-01 02:00:00,32.93546818998939,25.21787306903773,115.63,523.8,9.636131722823428,180.13,1,-0.279,highway,rain,0,0,none,none,drift,none,32.935,24.27,9.636,True
V-0000-T2,V-0000,2026-01-01 02:00:00,31.677270612074405,26.330168492145003,55.73,287.86,7.621309993875715,171.6,0,-2.716,highway,clear,0,0,none,none,none,none,31.677,26.33,7.621,True
V-0000-T3,V-0000,2026-01-01 02:00:00,30.09572721206878,26.23900408927824,25.0,404.37,8.908967916766972,181.93,3,1.174,highway,snow,0,0,none,none,none,none,30.096,26.239,8.909,True
V-0001-T0,V-0001,2026-01-01 02:00:00,30.87134582149611,28.59888029106283,51.98,541.92,9.375043929173042,191.64,0,-0.865,rural,extreme_heat,0,0,none,none,none,none,30.871,28.599,9.375,True
